,color,date,link,moves,my_elo,opponent_country,opponent_elo,opponent_name,result,speed
1019,white,"Jan 30, 2019",https://www.chess.com/analysis/game/live/3420010396,53,1021,United States,1010,screagles00,win,5 min
1020,black,"Jan 30, 2019",https://www.chess.com/analysis/game/live/3419987933,7,1013,Mexico,941,6polo6,loss,5 min
1021,white,"Jan 30, 2019",https://www.chess.com/analysis/game/live/3419965353,26,1023,United States,1097,alexalr,win,5 min
1022,black,"Jan 30, 2019",https://www.chess.com/analysis/game/live/3418318552,98,1013,Switzerland,1068,EnzoMaio,loss,5 min
1023,white,"Jan 30, 2019",https://www.chess.com/analysis/game/live/3418264000,48,1020,Kuwait,1059,bobronson,loss,5 min
1024,black,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3417429386,29,1027,United States,1101,Fjorn,loss,5 min
1025,black,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3417394173,51,1034,United States,1017,CharlieSheenTactix,win,5 min
1026,white,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3417350738,51,1026,United States,1001,cs2k,win,5 min
1027,white,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3417328206,23,1018,Russia,938,Traktor54,win,5 min
1028,white,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3417269360,26,1011,Vietnam,1045,dongnhat020491,loss,5 min
1029,black,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3417256856,19,1019,United States,970,jaminben284,win,5 min
1030,black,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3417101370,24,1012,United States,1158,appleatingoat,loss,5 min
1031,white,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3417071441,48,1017,Chile,1040,paolowind,loss,5 min
1032,white,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3416697622,55,1025,Colombia,982,Eduin123456789,win,5 min
1033,white,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3416597142,42,1018,Canada,921,Magnescarlsen69,win,5 min
1034,black,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3416554592,51,1012,Canada,1055,jo11287,loss,5 min
1035,black,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3416066591,38,1019,Norway,1037,Vexaz,win,5 min
1036,black,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3415945703,25,1010,United States,1046,mustbegodswill,loss,5 min
1037,white,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3415936819,14,1018,Malaysia,1035,farideja,win,5 min
1038,white,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3415888548,30,1009,India,1045,maushamtheawesome,loss,5 min
1039,white,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3415824507,16,1017,Italy,1059,DANY699,loss,5 min
1040,black,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3415666942,32,1024,Kuwait,999,bobronson,win,5 min
1041,black,"Jan 29, 2019",https://www.chess.com/analysis/game/live/3415647915,21,1016,Canada,986,soulstone1,win,5 min
1042,black,"Jan 28, 2019",https://www.chess.com/analysis/game/live/3414725092,17,1008,Vietnam,993,koiz29,loss,5 min
1043,white,"Jan 28, 2019",https://www.chess.com/analysis/game/live/3414719018,12,1017,United States,1047,mmoxom,loss,5 min
1044,white,"Jan 28, 2019",https://www.chess.com/analysis/game/live/3414701637,57,1025,United States,1035,Deltaforce16,loss,5 min
1045,black,"Jan 28, 2019",https://www.chess.com/analysis/game/live/3414682529,45,1033,United States,1011,vze2tczw,win,5 min
1046,white,"Jan 28, 2019",https://www.chess.com/analysis/game/live/3414580003,37,1025,Australia,939,Richard_Franke,win,5 min
1047,white,"Jan 28, 2019",https://www.chess.com/analysis/game/live/3414554939,57,1019,El Salvador,987,JorgeShashte,draw,5 min
1048,black,"Jan 28, 2019",https://www.chess.com/analysis/game/live/3414550465,12,1020,United States,995,humanjeans,loss,5 min
1049,black,"Jan 28, 2019",https://www.chess.com/analysis/game/live/3414507609,21,1029,Argentina,960,Star-Lord92,loss,5 min
1050,white,"Jan 28, 2019",https://www.chess.com/analysis/game/live/3414488295,46,1039,United States,1131,pp8222,loss,5 min
1051,white,"Jan 28, 2019",https://www.chess.com/analysis/game/live/3414453445,19,1045,United States,1044,killer2245,loss,5 min
1052,black,"Jan 28, 2019",https://www.chess.com/analysis/game/live/3413385441,23,1053,Spain,1021,rsl1969,win,5 min
1053,black,"Jan 27, 2019",https://www.chess.com/analysis/game/live/3412045516,53,1045,Philippines,1025,adriandamagician,loss,5 min
1054,white,"Jan 27, 2019",https://www.chess.com/analysis/game/live/3412029207,15,1054,International,907,LCODE4,win,5 min
1055,white,"Jan 27, 2019",https://www.chess.com/analysis/game/live/3412003304,26,1049,United States,939,Boyd1869,loss,5 min
1056,white,"Jan 27, 2019",https://www.chess.com/analysis/game/live/3411986523,43,1060,United States,1101,Thurmnom,loss,5 min
1057,black,"Jan 27, 2019",https://www.chess.com/analysis/game/live/3411934804,17,1067,Chile,1120,BartonGeorge,loss,5 min
1058,black,"Jan 27, 2019",https://www.chess.com/analysis/game/live/3411899904,68,1074,Spain,1034,acbs21,win,5 min
1059,black,"Jan 27, 2019",https://www.chess.com/analysis/game/live/3410519337,26,1067,United States,1180,BOOMBA7,loss,5 min
1060,white,"Jan 27, 2019",https://www.chess.com/analysis/game/live/3410459338,31,1073,Denmark,1094,Aakob,win,5 min
1061,white,"Jan 27, 2019",https://www.chess.com/analysis/game/live/3410319123,35,1064,United States,1080,bono2,win,5 min
1062,white,"Jan 27, 2019",https://www.chess.com/analysis/game/live/3410290359,27,1055,United States,1094,mdhanner,loss,5 min
1063,black,"Jan 27, 2019",https://www.chess.com/analysis/game/live/3410253765,33,1062,United States,1056,copepa,loss,5 min
1064,white,"Jan 26, 2019",https://www.chess.com/analysis/game/live/3408027037,8,1071,Serbia,1092,lTRiViUMl,win,5 min
1065,black,"Jan 26, 2019",https://www.chess.com/analysis/game/live/3407829919,22,1062,Moldova,1209,ionutbacila,loss,5 min
1066,white,"Jan 26, 2019",https://www.chess.com/analysis/game/live/3407776651,22,1067,Russia,1067,asaushkin,win,5 min
1067,white,"Jan 26, 2019",https://www.chess.com/analysis/game/live/3407720682,20,1059,United States,1084,dra_mous,win,5 min
1068,black,"Jan 26, 2019",https://www.chess.com/analysis/game/live/3407689872,58,1050,France,989,patdub,loss,5 min
1069,black,"Jan 25, 2019",https://www.chess.com/analysis/game/live/3405910324,32,1060,Azerbaijan,1051,Ikram52,loss,5 min
1070,black,"Jan 25, 2019",https://www.chess.com/analysis/game/live/3405113882,52,1069,Russia,1160,Drakonich,draw,5 min
1071,white,"Jan 25, 2019",https://www.chess.com/analysis/game/live/3404930764,27,1067,United States,1044,g8rgr866,win,5 min
1072,black,"Jan 24, 2019",https://www.chess.com/analysis/game/live/3403622765,12,1059,Greece,1040,PetrosRs,win,5 min
1073,white,"Jan 24, 2019",https://www.chess.com/analysis/game/live/3402447848,24,1051,Solomon Islands,1107,noamhalpert,loss,5 min
1074,white,"Jan 24, 2019",https://www.chess.com/analysis/game/live/3402261722,17,1058,United States,1033,jnorthcutt,win,5 min
1075,white,"Jan 23, 2019",https://www.chess.com/analysis/game/live/3401376153,26,1050,Colombia,1042,afpinedac,win,5 min
1076,black,"Jan 23, 2019",https://www.chess.com/analysis/game/live/3401364593,16,1042,United States,983,gurronimo,win,5 min
1077,black,"Jan 23, 2019",https://www.chess.com/analysis/game/live/3401338974,40,1035,United States,997,walkman82,win,5 min
1078,white,"Jan 23, 2019",https://www.chess.com/analysis/game/live/3401328688,27,1028,United States,991,Paulgregory,win,5 min
1079,black,"Jan 23, 2019",https://www.chess.com/analysis/game/live/3401313746,46,1020,United States,900,DanerikJ,draw,5 min
1080,white,"Jan 23, 2019",https://www.chess.com/analysis/game/live/3400755659,46,1023,Canada,1020,Mafiaknight33,win,5 min
1081,black,"Jan 22, 2019",https://www.chess.com/analysis/game/live/3398781348,65,1015,United States,1011,chabeck,win,5 min
1082,black,"Jan 22, 2019",https://www.chess.com/analysis/game/live/3398512408,49,1007,United States,966,newstarts1,win,5 min
1083,black,"Jan 22, 2019",https://www.chess.com/analysis/game/live/3397336244,49,1000,Netherlands,1012,Friendlyguy100,loss,5 min
1084,white,"Jan 21, 2019",https://www.chess.com/analysis/game/live/3395135352,27,1008,United States,1016,ralphskinner,loss,5 min
1085,white,"Jan 21, 2019",https://www.chess.com/analysis/game/live/3395100273,71,1016,Norway,978,perstein,win,5 min
1086,white,"Jan 21, 2019",https://www.chess.com/analysis/game/live/3395091215,8,1009,Sweden,1004,Skyqaptain,win,5 min
1087,black,"Jan 21, 2019",https://www.chess.com/analysis/game/live/3394619330,58,1001,United Kingdom,972,Nmfp,draw,5 min
1088,black,"Jan 20, 2019",https://www.chess.com/analysis/game/live/3392733681,26,1002,United States,970,THEFLY007BA,win,5 min
1089,white,"Jan 20, 2019",https://www.chess.com/analysis/game/live/3392414029,21,994,Dominican Republic,1093,lenni20,loss,5 min
1090,white,"Jan 19, 2019",https://www.chess.com/analysis/game/live/3389954621,27,1000,United States,1050,LapisBlue,loss,5 min
1091,white,"Jan 19, 2019",https://www.chess.com/analysis/game/live/3389708951,39,1007,India,1009,PSPMT,win,5 min
1092,black,"Jan 19, 2019",https://www.chess.com/analysis/game/live/3389699022,26,999,United States,952,Zack_F,loss,5 min
1093,black,"Jan 19, 2019",https://www.chess.com/analysis/game/live/3389687480,13,1009,Spain,1032,nicorol2,win,5 min
1094,black,"Jan 19, 2019",https://www.chess.com/analysis/game/live/3389661265,60,1000,United Kingdom,1043,TotenFranz,loss,5 min
1095,black,"Jan 19, 2019",https://www.chess.com/analysis/game/live/3389620663,15,1007,United States,1054,jdc100,loss,5 min
1096,white,"Jan 19, 2019",https://www.chess.com/analysis/game/live/3389435115,46,1014,India,1030,varadwakodkar,win,5 min
1097,white,"Jan 19, 2019",https://www.chess.com/analysis/game/live/3389416239,28,1005,United States,1054,eweidemann1202,loss,5 min
1098,black,"Jan 19, 2019",https://www.chess.com/analysis/game/live/3389341076,29,1012,Russia,975,ttgjuuhjj,win,5 min
1099,black,"Jan 18, 2019",https://www.chess.com/analysis/game/live/3387837127,39,1005,United States,974,WoppyFischer,win,5 min
1100,white,"Jan 18, 2019",https://www.chess.com/analysis/game/live/3387830855,12,997,United States,913,armourY0,win,5 min
1101,white,"Jan 18, 2019",https://www.chess.com/analysis/game/live/3387794592,26,991,United Kingdom,887,FluffyThunderKarp,win,5 min
1102,white,"Jan 18, 2019",https://www.chess.com/analysis/game/live/3387129757,49,985,Philippines,1010,JmvRodriguez,draw,5 min
1103,black,"Jan 18, 2019",https://www.chess.com/analysis/game/live/3386736351,11,984,Mexico,948,xtianbadillo,win,5 min
1104,white,"Jan 18, 2019",https://www.chess.com/analysis/game/live/3386445145,38,976,Malaysia,1016,iLoveass21,win,5 min
1105,black,"Jan 18, 2019",https://www.chess.com/analysis/game/live/3386266759,46,967,United States,1038,g8rgr866,draw,5 min
1106,black,"Jan 17, 2019",https://www.chess.com/analysis/game/live/3384031400,25,965,Mexico,962,ANRU77,win,5 min
1107,black,"Jan 17, 2019",https://www.chess.com/analysis/game/live/3384025144,6,957,Brazil,931,jvw_1,loss,5 min
1108,white,"Jan 16, 2019",https://www.chess.com/analysis/game/live/3382870095,37,966,United States,999,alejandroguillamon,win,5 min
1109,white,"Jan 16, 2019",https://www.chess.com/analysis/game/live/3382852487,36,957,Australia,863,goundy,win,5 min
1110,white,"Jan 16, 2019",https://www.chess.com/analysis/game/live/3382788782,29,950,United States,938,blackjay4,loss,5 min
1111,black,"Jan 16, 2019",https://www.chess.com/analysis/game/live/3382784800,15,959,United States,1019,jboogs13,loss,5 min
1112,black,"Jan 16, 2019",https://www.chess.com/analysis/game/live/3382758054,37,966,Argentina,929,seebaaa,win,5 min
1113,white,"Jan 16, 2019",https://www.chess.com/analysis/game/live/3382742190,43,959,United States,955,jetherto,loss,5 min
1114,white,"Jan 16, 2019",https://www.chess.com/analysis/game/live/3382712009,18,967,Turkey,929,orkun-K,win,5 min
1115,white,"Jan 16, 2019",https://www.chess.com/analysis/game/live/3382684262,46,960,United States,963,grumpshack,loss,5 min
1116,black,"Jan 16, 2019",https://www.chess.com/analysis/game/live/3382076698,32,968,Colombia,1004,diegosjsk,win,5 min
1117,black,"Jan 16, 2019",https://www.chess.com/analysis/game/live/3381221620,45,958,Italy,908,ziamolly,win,5 min
1118,black,"Jan 15, 2019",https://www.chess.com/analysis/game/live/3380208878,65,951,Brunei,908,adityadewan,win,5 min
1119,white,"Jan 15, 2019",https://www.chess.com/analysis/game/live/3380195211,39,944,United States,933,gleon4444,win,5 min
1120,black,"Jan 15, 2019",https://www.chess.com/analysis/game/live/3380161618,22,936,United States,928,fjurjevich,loss,5 min
1121,white,"Jan 15, 2019",https://www.chess.com/analysis/game/live/3380094115,71,945,United States,1100,ataveras24,loss,5 min
1122,white,"Jan 15, 2019",https://www.chess.com/analysis/game/live/3380063847,26,950,Colombia,928,omar941,win,5 min
1123,black,"Jan 15, 2019",https://www.chess.com/analysis/game/live/3379049368,33,942,United States,941,rpaletsky98,win,5 min
1124,black,"Jan 15, 2019",https://www.chess.com/analysis/game/live/3378709973,40,934,United States,965,colinc1988,win,5 min
1125,white,"Jan 14, 2019",https://www.chess.com/live/game/3377532730?username=eono619,4,925,India,997,utsavshah68,loss,5 min
1126,black,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3374107674,53,932,United States,1000,Monk1818,draw,5 min
1127,white,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3374074773,35,930,Russia,963,Camcon,win,5 min
1128,white,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3373996538,42,921,Germany,935,SXSCHX,win,5 min
1129,black,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3373597422,20,912,India,939,ashish2480,loss,5 min
1130,white,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3373561584,55,920,United States,1011,Grandjaffa,draw,5 min
1131,black,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3373539105,28,918,France,933,Rnan69,loss,5 min
1132,black,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3373512753,28,926,Poland,869,BagramCamp,win,5 min
1133,white,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3373506919,6,919,Argentina,951,urito_el_gordito,loss,5 min
1134,white,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3373282898,38,927,United States,914,alak161,win,5 min
1135,black,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3373245822,58,919,Denmark,954,PeterBidstrup95,loss,5 min
1136,black,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3373190574,39,927,Spain,873,crixox29,win,5 min
1137,white,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3373178690,19,920,United States,926,lewisgross,win,5 min
1138,black,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3373166313,10,911,Switzerland,841,philogood,win,5 min
1139,white,"Jan 13, 2019",https://www.chess.com/analysis/game/live/3373145243,32,904,Egypt,945,ibrahimemam83,loss,5 min
1140,white,"Jan 12, 2019",https://www.chess.com/analysis/game/live/3372119224,29,911,United States,929,sanjaysm1,win,5 min
1141,black,"Jan 12, 2019",https://www.chess.com/analysis/game/live/3371564169,33,902,Morocco,799,clueless_casual,win,5 min
1142,white,"Jan 12, 2019",https://www.chess.com/analysis/game/live/3371551439,29,896,France,785,Sandji33,win,5 min
1143,black,"Jan 12, 2019",https://www.chess.com/analysis/game/live/3371532280,31,890,Norway,884,shaachess,loss,5 min
1144,black,"Jan 12, 2019",https://www.chess.com/analysis/game/live/3371060890,79,899,United States,895,Pittsbri,loss,5 min
1145,white,"Jan 12, 2019",https://www.chess.com/analysis/game/live/3370425006,15,908,India,853,Nainachess,loss,5 min
1146,white,"Jan 12, 2019",https://www.chess.com/analysis/game/live/3370399128,36,918,Azerbaijan,958,ilqar303,loss,5 min
1147,black,"Jan 12, 2019",https://www.chess.com/analysis/game/live/3370334878,25,925,Colombia,999,emar66uk,loss,5 min
1148,white,"Jan 12, 2019",https://www.chess.com/analysis/game/live/3370315037,61,932,Germany,1017,hlibiciuc,draw,5 min
1149,black,"Jan 12, 2019",https://www.chess.com/analysis/game/live/3370308621,14,930,Australia,963,KC130,loss,5 min
1150,black,"Jan 12, 2019",https://www.chess.com/analysis/game/live/3370272900,11,938,England,908,MatthewGewan,win,5 min
1151,white,"Jan 11, 2019",https://www.chess.com/analysis/game/live/3368245135,48,930,United States,920,anuvab005,loss,5 min
1152,white,"Jan 10, 2019",https://www.chess.com/analysis/game/live/3366408364,11,939,United States,968,dchiu74,loss,5 min
1153,black,"Jan 10, 2019",https://www.chess.com/analysis/game/live/3366404549,10,947,United States,931,lIArcticwolf,loss,5 min
1154,black,"Jan 10, 2019",https://www.chess.com/analysis/game/live/3365626107,23,956,Colombia,922,CD10L,win,5 min
1155,white,"Jan 10, 2019",https://www.chess.com/analysis/game/live/3364968013,11,948,Germany,911,Es_Ist_Genug,win,5 min
1156,black,"Jan 9, 2019",https://www.chess.com/analysis/game/live/3363748792,40,940,United States,854,tadju,win,5 min
1157,white,"Jan 9, 2019",https://www.chess.com/analysis/game/live/3363732217,17,934,United States,880,TC_RNT,win,5 min
1158,white,"Jan 9, 2019",https://www.chess.com/analysis/game/live/3362571148,41,927,Germany,822,Hippokrates89,win,5 min
1159,black,"Jan 9, 2019",https://www.chess.com/analysis/game/live/3362270712,40,921,Philippines,881,gelimhang,win,5 min
1160,white,"Jan 8, 2019",https://www.chess.com/analysis/game/live/3361530973,36,914,United States,856,mrw232,loss,5 min
1161,black,"Jan 8, 2019",https://www.chess.com/analysis/game/live/3361513510,44,924,Sri Lanka,876,bad-bannana,win,5 min
1162,black,"Jan 8, 2019",https://www.chess.com/analysis/game/live/3361503602,21,917,India,972,shanugaur,loss,5 min
1163,white,"Jan 8, 2019",https://www.chess.com/analysis/game/live/3361481864,42,924,Guatemala,888,Rajnaj,loss,5 min
1164,white,"Jan 8, 2019",https://www.chess.com/analysis/game/live/3361459701,34,933,United States,908,Freydzi,win,5 min
